No.;Gene name;Score;Oncogene or Tumor Suppresson gene
5435;;4.10E-05;#N/A
5436;;4.10E-05;#N/A
5437;;4.09E-05;#N/A
5438;;4.09E-05;#N/A
5439;;4.09E-05;#N/A
5440;;4.09E-05;#N/A
5441;;4.09E-05;#N/A
5442;;4.09E-05;#N/A
5443;;4.08E-05;#N/A
5444;;4.08E-05;#N/A
5445;;4.08E-05;#N/A
5446;;4.08E-05;#N/A
5447;;4.08E-05;#N/A
5448;;4.08E-05;#N/A
5449;;4.08E-05;#N/A
5450;;4.08E-05;#N/A
5451;;4.08E-05;#N/A
5452;;4.08E-05;#N/A
5453;;4.08E-05;#N/A
5454;;4.07E-05;#N/A
5455;;4.07E-05;#N/A
5456;;4.07E-05;#N/A
5457;;4.07E-05;#N/A
5458;;4.07E-05;#N/A
5459;;4.07E-05;#N/A
5460;;4.07E-05;#N/A
5461;;4.07E-05;#N/A
5462;;4.07E-05;#N/A
5463;;4.07E-05;#N/A
5464;;4.07E-05;#N/A
5465;;4.06E-05;#N/A
5466;;4.06E-05;#N/A
5467;;4.06E-05;#N/A
5468;;4.06E-05;#N/A
5469;;4.06E-05;#N/A
5470;;4.06E-05;#N/A
5471;;4.05E-05;#N/A
5472;;4.05E-05;#N/A
5473;;4.05E-05;#N/A
5474;;4.05E-05;#N/A
5475;;4.05E-05;#N/A
5476;;4.05E-05;#N/A
5477;;4.05E-05;#N/A
5478;;4.05E-05;#N/A
5479;;4.04E-05;#N/A
5480;;4.04E-05;#N/A
5481;;4.04E-05;#N/A
5482;;4.04E-05;#N/A
5483;;4.03E-05;#N/A
5484;;4.03E-05;#N/A
5485;;4.03E-05;#N/A
5486;;4.03E-05;#N/A
5487;;4.03E-05;#N/A
5488;;4.03E-05;#N/A
5489;;4.02E-05;#N/A
5490;;4.02E-05;#N/A
5491;;4.02E-05;#N/A
5492;;4.02E-05;#N/A
5493;;4.02E-05;#N/A
5494;;4.02E-05;#N/A
5495;;4.02E-05;#N/A
5496;;4.02E-05;#N/A
5497;;4.01E-05;#N/A
5498;;4.01E-05;#N/A
5499;;4.01E-05;#N/A
5500;;4.01E-05;#N/A
5501;;4.01E-05;#N/A
5502;;4.01E-05;#N/A
5503;;4.01E-05;#N/A
5504;;4.01E-05;#N/A
5505;;4.00E-05;#N/A
5506;;4.00E-05;#N/A
5507;;4.00E-05;#N/A
5508;;4.00E-05;#N/A
5509;;4.00E-05;#N/A
5510;;4.00E-05;#N/A
5511;;3.99E-05;#N/A
5512;;3.99E-05;#N/A
5513;;3.99E-05;#N/A
5514;;3.99E-05;#N/A
5515;;3.99E-05;#N/A
5516;;3.99E-05;#N/A
5517;;3.99E-05;#N/A
5518;;3.98E-05;#N/A
5519;;3.98E-05;#N/A
5520;;3.98E-05;#N/A
5521;;3.98E-05;#N/A
5522;;3.98E-05;#N/A
5523;;3.98E-05;#N/A
5524;;3.98E-05;#N/A
5525;;3.98E-05;#N/A
5526;;3.98E-05;#N/A
5527;;3.97E-05;#N/A
5528;;3.97E-05;#N/A
5529;;3.97E-05;#N/A
5530;;3.97E-05;#N/A
5531;;3.97E-05;#N/A
5532;;3.97E-05;#N/A
5533;;3.97E-05;#N/A
5534;;3.97E-05;#N/A
5535;;3.97E-05;#N/A
5536;;3.97E-05;#N/A
5537;;3.96E-05;#N/A
5538;;3.96E-05;#N/A
5539;;3.96E-05;#N/A
5540;;3.96E-05;#N/A
5541;;3.95E-05;#N/A
5542;;3.95E-05;#N/A
5543;;3.95E-05;#N/A
5544;;3.94E-05;#N/A
5545;;3.94E-05;#N/A
5546;;3.94E-05;#N/A
5547;;3.94E-05;#N/A
5548;;3.94E-05;#N/A
5549;;3.94E-05;#N/A
5550;;3.94E-05;#N/A
5551;;3.94E-05;#N/A
5552;;3.94E-05;#N/A
5553;;3.94E-05;#N/A
5554;;3.94E-05;#N/A
5555;;3.93E-05;#N/A
5556;;3.93E-05;#N/A
5557;;3.93E-05;#N/A
5558;;3.93E-05;#N/A
5559;;3.93E-05;#N/A
5560;;3.93E-05;#N/A
5561;;3.93E-05;#N/A
5562;;3.93E-05;#N/A
5563;;3.93E-05;#N/A
5564;;3.93E-05;#N/A
5565;;3.92E-05;#N/A
5566;;3.92E-05;#N/A
5567;;3.92E-05;#N/A
5568;;3.91E-05;#N/A
5569;;3.91E-05;#N/A
5570;;3.91E-05;#N/A
5571;;3.91E-05;#N/A
5572;;3.91E-05;#N/A
5573;;3.91E-05;#N/A
5574;;3.91E-05;#N/A
5575;;3.91E-05;#N/A
5576;;3.90E-05;#N/A
5577;;3.90E-05;#N/A
5578;;3.90E-05;#N/A
5579;;3.90E-05;#N/A
5580;;3.90E-05;#N/A
5581;;3.90E-05;#N/A
5582;;3.90E-05;#N/A
5583;;3.89E-05;#N/A
5584;;3.89E-05;#N/A
5585;;3.89E-05;#N/A
5586;;3.89E-05;#N/A
5587;;3.89E-05;#N/A
5588;;3.89E-05;#N/A
5589;;3.89E-05;#N/A
5590;;3.89E-05;#N/A
5591;;3.89E-05;#N/A
5592;;3.88E-05;#N/A
5593;;3.88E-05;#N/A
5594;;3.88E-05;#N/A
5595;;3.88E-05;#N/A
5596;;3.88E-05;#N/A
5597;;3.87E-05;#N/A
5598;;3.87E-05;#N/A
5599;;3.87E-05;#N/A
5600;;3.87E-05;#N/A
5601;;3.87E-05;#N/A
5602;;3.87E-05;#N/A
5603;;3.86E-05;#N/A
5604;;3.86E-05;#N/A
5605;;3.86E-05;#N/A
5606;;3.86E-05;#N/A
5607;;3.86E-05;#N/A
5608;;3.86E-05;#N/A
5609;;3.86E-05;#N/A
5610;;3.86E-05;#N/A
5611;;3.86E-05;#N/A
5612;;3.86E-05;#N/A
5613;;3.86E-05;#N/A
5614;;3.85E-05;#N/A
5615;;3.85E-05;#N/A
5616;;3.85E-05;#N/A
5617;;3.85E-05;#N/A
5618;;3.85E-05;#N/A
5619;;3.85E-05;#N/A
5620;;3.85E-05;#N/A
5621;;3.85E-05;#N/A
5622;;3.85E-05;#N/A
5623;;3.84E-05;#N/A
5624;;3.84E-05;#N/A
5625;;3.84E-05;#N/A
5626;;3.84E-05;#N/A
5627;;3.84E-05;#N/A
5628;;3.84E-05;#N/A
5629;;3.84E-05;#N/A
5630;;3.84E-05;#N/A
5631;;3.84E-05;#N/A
5632;;3.84E-05;#N/A
5633;;3.84E-05;#N/A
5634;;3.84E-05;#N/A
5635;;3.84E-05;#N/A
5636;;3.83E-05;#N/A
5637;;3.83E-05;#N/A
5638;;3.83E-05;#N/A
5639;;3.83E-05;#N/A
5640;;3.83E-05;#N/A
5641;;3.83E-05;#N/A
5642;;3.82E-05;#N/A
5643;;3.82E-05;#N/A
5644;;3.82E-05;#N/A
5645;;3.82E-05;#N/A
5646;;3.82E-05;#N/A
5647;;3.82E-05;#N/A
5648;;3.82E-05;#N/A
5649;;3.82E-05;#N/A
5650;;3.81E-05;#N/A
5651;;3.81E-05;#N/A
5652;;3.81E-05;#N/A
5653;;3.81E-05;#N/A
5654;;3.81E-05;#N/A
5655;;3.81E-05;#N/A
5656;;3.81E-05;#N/A
5657;;3.81E-05;#N/A
5658;;3.81E-05;#N/A
5659;;3.81E-05;#N/A
5660;;3.81E-05;#N/A
5661;;3.81E-05;#N/A
5662;;3.80E-05;#N/A
5663;;3.80E-05;#N/A
5664;;3.80E-05;#N/A
5665;;3.80E-05;#N/A
5666;;3.80E-05;#N/A
5667;;3.79E-05;#N/A
5668;;3.79E-05;#N/A
5669;;3.79E-05;#N/A
5670;;3.79E-05;#N/A
5671;;3.79E-05;#N/A
5672;;3.79E-05;#N/A
5673;;3.79E-05;#N/A
5674;;3.79E-05;#N/A
5675;;3.78E-05;#N/A
5676;;3.78E-05;#N/A
5677;;3.78E-05;#N/A
5678;;3.78E-05;#N/A
5679;;3.78E-05;#N/A
5680;;3.78E-05;#N/A
5681;;3.78E-05;#N/A
5682;;3.78E-05;#N/A
5683;;3.77E-05;#N/A
5684;;3.77E-05;#N/A
5685;;3.77E-05;#N/A
5686;;3.77E-05;#N/A
5687;;3.77E-05;#N/A
5688;;3.77E-05;#N/A
5689;;3.77E-05;#N/A
5690;;3.77E-05;#N/A
5691;;3.77E-05;#N/A
5692;;3.76E-05;#N/A
5693;;3.76E-05;#N/A
5694;;3.76E-05;#N/A
5695;;3.76E-05;#N/A
5696;;3.76E-05;#N/A
5697;;3.75E-05;#N/A
5698;;3.75E-05;#N/A
5699;;3.75E-05;#N/A
5700;;3.75E-05;#N/A
5701;;3.75E-05;#N/A
5702;;3.75E-05;#N/A
5703;;3.75E-05;#N/A
5704;;3.75E-05;#N/A
5705;;3.75E-05;#N/A
5706;;3.74E-05;#N/A
5707;;3.74E-05;#N/A
5708;;3.74E-05;#N/A
5709;;3.74E-05;#N/A
5710;;3.74E-05;#N/A
5711;;3.73E-05;#N/A
5712;;3.73E-05;#N/A
5713;;3.73E-05;#N/A
5714;;3.73E-05;#N/A
5715;;3.73E-05;#N/A
5716;;3.73E-05;#N/A
5717;;3.73E-05;#N/A
5718;;3.73E-05;#N/A
5719;;3.73E-05;#N/A
5720;;3.73E-05;#N/A
5721;;3.73E-05;#N/A
5722;;3.73E-05;#N/A
5723;;3.73E-05;#N/A
5724;;3.73E-05;#N/A
5725;;3.72E-05;#N/A
5726;;3.72E-05;#N/A
5727;;3.72E-05;#N/A
5728;;3.72E-05;#N/A
5729;;3.72E-05;#N/A
5730;;3.72E-05;#N/A
5731;;3.72E-05;#N/A
5732;;3.72E-05;#N/A
5733;;3.71E-05;#N/A
5734;;3.71E-05;#N/A
5735;;3.71E-05;#N/A
5736;;3.71E-05;#N/A
5737;;3.71E-05;#N/A
5738;;3.71E-05;#N/A
5739;;3.70E-05;#N/A
5740;;3.70E-05;#N/A
5741;;3.70E-05;#N/A
5742;;3.70E-05;#N/A
5743;;3.70E-05;#N/A
5744;;3.70E-05;#N/A
5745;;3.70E-05;#N/A
5746;;3.70E-05;#N/A
5747;;3.70E-05;#N/A
5748;;3.70E-05;#N/A
5749;;3.69E-05;#N/A
5750;;3.69E-05;#N/A
5751;;3.69E-05;#N/A
5752;;3.69E-05;#N/A
5753;;3.69E-05;#N/A
5754;;3.68E-05;#N/A
5755;;3.68E-05;#N/A
5756;;3.68E-05;#N/A
5757;;3.68E-05;#N/A
5758;;3.67E-05;#N/A
5759;;3.67E-05;#N/A
5760;;3.67E-05;#N/A
5761;;3.67E-05;#N/A
5762;;3.67E-05;#N/A
5763;;3.67E-05;#N/A
5764;;3.66E-05;#N/A
5765;;3.66E-05;#N/A
5766;;3.66E-05;#N/A
5767;;3.66E-05;#N/A
5768;;3.66E-05;#N/A
5769;;3.66E-05;#N/A
5770;;3.66E-05;#N/A
5771;;3.66E-05;#N/A
5772;;3.66E-05;#N/A
5773;;3.66E-05;#N/A
5774;;3.66E-05;#N/A
5775;;3.66E-05;#N/A
5776;;3.66E-05;#N/A
5777;;3.66E-05;#N/A
5778;;3.66E-05;#N/A
5779;;3.66E-05;#N/A
5780;;3.65E-05;#N/A
5781;;3.65E-05;#N/A
5782;;3.65E-05;#N/A
5783;;3.65E-05;#N/A
5784;;3.65E-05;#N/A
5785;;3.65E-05;#N/A
5786;;3.65E-05;#N/A
5787;;3.65E-05;#N/A
5788;;3.65E-05;#N/A
5789;;3.64E-05;#N/A
5790;;3.64E-05;#N/A
5791;;3.64E-05;#N/A
5792;;3.64E-05;#N/A
5793;;3.64E-05;#N/A
5794;;3.64E-05;#N/A
5795;;3.64E-05;#N/A
5796;;3.64E-05;#N/A
5797;;3.63E-05;#N/A
5798;;3.63E-05;#N/A
5799;;3.63E-05;#N/A
5800;;3.63E-05;#N/A
5801;;3.63E-05;#N/A
5802;;3.63E-05;#N/A
5803;;3.63E-05;#N/A
5804;;3.63E-05;#N/A
5805;;3.63E-05;#N/A
5806;;3.63E-05;#N/A
5807;;3.62E-05;#N/A
5808;;3.62E-05;#N/A
5809;;3.62E-05;#N/A
5810;;3.62E-05;#N/A
5811;;3.62E-05;#N/A
5812;;3.62E-05;#N/A
5813;;3.62E-05;#N/A
5814;;3.62E-05;#N/A
5815;;3.61E-05;#N/A
5816;;3.61E-05;#N/A
5817;;3.61E-05;#N/A
5818;;3.61E-05;#N/A
5819;;3.61E-05;#N/A
5820;;3.60E-05;#N/A
5821;;3.60E-05;#N/A
5822;;3.60E-05;#N/A
5823;;3.60E-05;#N/A
5824;;3.60E-05;#N/A
5825;;3.60E-05;#N/A
5826;;3.60E-05;#N/A
5827;;3.60E-05;#N/A
5828;;3.60E-05;#N/A
5829;;3.60E-05;#N/A
5830;;3.60E-05;#N/A
5831;;3.60E-05;#N/A
5832;;3.59E-05;#N/A
5833;;3.59E-05;#N/A
5834;;3.59E-05;#N/A
5835;;3.59E-05;#N/A
5836;;3.59E-05;#N/A
5837;;3.59E-05;#N/A
5838;;3.59E-05;#N/A
5839;;3.58E-05;#N/A
5840;;3.58E-05;#N/A
5841;;3.58E-05;#N/A
5842;;3.58E-05;#N/A
5843;;3.58E-05;#N/A
5844;;3.58E-05;#N/A
5845;;3.58E-05;#N/A
5846;;3.57E-05;#N/A
5847;;3.57E-05;#N/A
5848;;3.57E-05;#N/A
5849;;3.57E-05;#N/A
5850;;3.57E-05;#N/A
5851;;3.57E-05;#N/A
5852;;3.57E-05;#N/A
5853;;3.57E-05;#N/A
5854;;3.57E-05;#N/A
5855;;3.57E-05;#N/A
5856;;3.57E-05;#N/A
5857;;3.57E-05;#N/A
5858;;3.57E-05;#N/A
5859;;3.56E-05;#N/A
5860;;3.56E-05;#N/A
5861;;3.56E-05;#N/A
5862;;3.56E-05;#N/A
5863;;3.56E-05;#N/A
5864;;3.56E-05;#N/A
5865;;3.56E-05;#N/A
5866;;3.56E-05;#N/A
5867;;3.56E-05;#N/A
5868;;3.56E-05;#N/A
5869;;3.55E-05;#N/A
5870;;3.55E-05;#N/A
5871;;3.55E-05;#N/A
5872;;3.55E-05;#N/A
5873;;3.55E-05;#N/A
5874;;3.55E-05;#N/A
5875;;3.55E-05;#N/A
5876;;3.55E-05;#N/A
5877;;3.55E-05;#N/A
5878;;3.54E-05;#N/A
5879;;3.54E-05;#N/A
5880;;3.54E-05;#N/A
5881;;3.54E-05;#N/A
5882;;3.54E-05;#N/A
5883;;3.54E-05;#N/A
5884;;3.54E-05;#N/A
5885;;3.54E-05;#N/A
5886;;3.54E-05;#N/A
5887;;3.54E-05;#N/A
5888;;3.54E-05;#N/A
5889;;3.54E-05;#N/A
5890;;3.54E-05;#N/A
5891;;3.53E-05;#N/A
5892;;3.53E-05;#N/A
5893;;3.53E-05;#N/A
5894;;3.53E-05;#N/A
5895;;3.53E-05;#N/A
5896;;3.53E-05;#N/A
5897;;3.53E-05;#N/A
5898;;3.53E-05;#N/A
5899;;3.53E-05;#N/A
5900;;3.53E-05;#N/A
5901;;3.53E-05;#N/A
5902;;3.52E-05;#N/A
5903;;3.52E-05;#N/A
5904;;3.52E-05;#N/A
5905;;3.52E-05;#N/A
5906;;3.52E-05;#N/A
5907;;3.52E-05;#N/A
5908;;3.52E-05;#N/A
5909;;3.52E-05;#N/A
5910;;3.52E-05;#N/A
5911;;3.52E-05;#N/A
5912;;3.52E-05;#N/A
5913;;3.51E-05;#N/A
5914;;3.51E-05;#N/A
5915;;3.51E-05;#N/A
5916;;3.51E-05;#N/A
5917;;3.51E-05;#N/A
5918;;3.51E-05;#N/A
5919;;3.50E-05;#N/A
5920;;3.50E-05;#N/A
5921;;3.50E-05;#N/A
5922;;3.50E-05;#N/A
5923;;3.50E-05;#N/A
5924;;3.50E-05;#N/A
5925;;3.50E-05;#N/A
5926;;3.50E-05;#N/A
5927;;3.50E-05;#N/A
5928;;3.50E-05;#N/A
5929;;3.50E-05;#N/A
5930;;3.49E-05;#N/A
5931;;3.49E-05;#N/A
5932;;3.49E-05;#N/A
5933;;3.49E-05;#N/A
5934;;3.49E-05;#N/A
5935;;3.49E-05;#N/A
5936;;3.49E-05;#N/A
5937;;3.49E-05;#N/A
5938;;3.49E-05;#N/A
5939;;3.49E-05;#N/A
5940;;3.49E-05;#N/A
5941;;3.49E-05;#N/A
5942;;3.49E-05;#N/A
5943;;3.49E-05;#N/A
5944;;3.49E-05;#N/A
5945;;3.49E-05;#N/A
5946;;3.48E-05;#N/A
5947;;3.48E-05;#N/A
5948;;3.48E-05;#N/A
5949;;3.48E-05;#N/A
5950;;3.48E-05;#N/A
5951;;3.48E-05;#N/A
5952;;3.48E-05;#N/A
5953;;3.48E-05;#N/A
5954;;3.48E-05;#N/A
5955;;3.47E-05;#N/A
5956;;3.47E-05;#N/A
5957;;3.47E-05;#N/A
5958;;3.47E-05;#N/A
5959;;3.47E-05;#N/A
5960;;3.47E-05;#N/A
5961;;3.47E-05;#N/A
5962;;3.47E-05;#N/A
5963;;3.47E-05;#N/A
5964;;3.47E-05;#N/A
5965;;3.47E-05;#N/A
5966;;3.46E-05;#N/A
5967;;3.46E-05;#N/A
5968;;3.46E-05;#N/A
5969;;3.46E-05;#N/A
5970;;3.46E-05;#N/A
5971;;3.46E-05;#N/A
5972;;3.46E-05;#N/A
5973;;3.46E-05;#N/A
5974;;3.46E-05;#N/A
5975;;3.46E-05;#N/A
5976;;3.45E-05;#N/A
5977;;3.45E-05;#N/A
5978;;3.45E-05;#N/A
5979;;3.45E-05;#N/A
5980;;3.45E-05;#N/A
5981;;3.45E-05;#N/A
5982;;3.45E-05;#N/A
5983;;3.45E-05;#N/A
5984;;3.44E-05;#N/A
5985;;3.44E-05;#N/A
5986;;3.44E-05;#N/A
5987;;3.44E-05;#N/A
5988;;3.44E-05;#N/A
5989;;3.44E-05;#N/A
5990;;3.44E-05;#N/A
5991;;3.44E-05;#N/A
5992;;3.44E-05;#N/A
5993;;3.44E-05;#N/A
5994;;3.44E-05;#N/A
5995;;3.44E-05;#N/A
5996;;3.43E-05;#N/A
5997;;3.43E-05;#N/A
5998;;3.43E-05;#N/A
5999;;3.43E-05;#N/A
6000;;3.43E-05;#N/A
6001;;3.43E-05;#N/A
6002;;3.42E-05;#N/A
6003;;3.42E-05;#N/A
6004;;3.42E-05;#N/A
6005;;3.42E-05;#N/A
6006;;3.42E-05;#N/A
6007;;3.42E-05;#N/A
6008;;3.42E-05;#N/A
6009;;3.42E-05;#N/A
6010;;3.42E-05;#N/A
6011;;3.42E-05;#N/A
6012;;3.41E-05;#N/A
6013;;3.41E-05;#N/A
6014;;3.41E-05;#N/A
6015;;3.41E-05;#N/A
6016;;3.41E-05;#N/A
6017;;3.40E-05;#N/A
6018;;3.40E-05;#N/A
6019;;3.40E-05;#N/A
6020;;3.40E-05;#N/A
6021;;3.40E-05;#N/A
6022;;3.40E-05;#N/A
6023;;3.40E-05;#N/A
6024;;3.40E-05;#N/A
6025;;3.40E-05;#N/A
6026;;3.40E-05;#N/A
6027;;3.40E-05;#N/A
6028;;3.40E-05;#N/A
6029;;3.40E-05;#N/A
6030;;3.39E-05;#N/A
6031;;3.39E-05;#N/A
6032;;3.39E-05;#N/A
6033;;3.39E-05;#N/A
6034;;3.39E-05;#N/A
6035;;3.39E-05;#N/A
6036;;3.39E-05;#N/A
6037;;3.39E-05;#N/A
6038;;3.39E-05;#N/A
6039;;3.39E-05;#N/A
6040;;3.39E-05;#N/A
6041;;3.39E-05;#N/A
6042;;3.39E-05;#N/A
6043;;3.39E-05;#N/A
6044;;3.39E-05;#N/A
6045;;3.39E-05;#N/A
6046;;3.39E-05;#N/A
6047;;3.39E-05;#N/A
6048;;3.39E-05;#N/A
6049;;3.38E-05;#N/A
6050;;3.38E-05;#N/A
6051;;3.38E-05;#N/A
6052;;3.38E-05;#N/A
6053;;3.38E-05;#N/A
6054;;3.38E-05;#N/A
6055;;3.38E-05;#N/A
6056;;3.37E-05;#N/A
6057;;3.37E-05;#N/A
6058;;3.37E-05;#N/A
6059;;3.37E-05;#N/A
6060;;3.37E-05;#N/A
6061;;3.37E-05;#N/A
6062;;3.37E-05;#N/A
6063;;3.37E-05;#N/A
6064;;3.37E-05;#N/A
6065;;3.37E-05;#N/A
6066;;3.37E-05;#N/A
6067;;3.37E-05;#N/A
6068;;3.37E-05;#N/A
6069;;3.37E-05;#N/A
6070;;3.37E-05;#N/A
6071;;3.36E-05;#N/A
6072;;3.36E-05;#N/A
6073;;3.36E-05;#N/A
6074;;3.36E-05;#N/A
6075;;3.36E-05;#N/A
6076;;3.36E-05;#N/A
6077;;3.36E-05;#N/A
6078;;3.36E-05;#N/A
6079;;3.35E-05;#N/A
6080;;3.35E-05;#N/A
6081;;3.35E-05;#N/A
6082;;3.35E-05;#N/A
6083;;3.34E-05;#N/A
6084;;3.34E-05;#N/A
6085;;3.34E-05;#N/A
6086;;3.34E-05;#N/A
6087;;3.34E-05;#N/A
6088;;3.34E-05;#N/A
6089;;3.34E-05;#N/A
6090;;3.34E-05;#N/A
6091;;3.34E-05;#N/A
6092;;3.34E-05;#N/A
6093;;3.33E-05;#N/A
6094;;3.33E-05;#N/A
6095;;3.33E-05;#N/A
6096;;3.33E-05;#N/A
6097;;3.33E-05;#N/A
6098;;3.33E-05;#N/A
6099;;3.33E-05;#N/A
6100;;3.32E-05;#N/A
6101;;3.32E-05;#N/A
6102;;3.32E-05;#N/A
6103;;3.32E-05;#N/A
6104;;3.32E-05;#N/A
6105;;3.32E-05;#N/A
6106;;3.32E-05;#N/A
6107;;3.32E-05;#N/A
6108;;3.32E-05;#N/A
6109;;3.32E-05;#N/A
6110;;3.32E-05;#N/A
6111;;3.32E-05;#N/A
6112;;3.32E-05;#N/A
6113;;3.31E-05;#N/A
6114;;3.31E-05;#N/A
6115;;3.31E-05;#N/A
6116;;3.31E-05;#N/A
6117;;3.31E-05;#N/A
6118;;3.31E-05;#N/A
6119;;3.31E-05;#N/A
6120;;3.31E-05;#N/A
6121;;3.31E-05;#N/A
6122;;3.31E-05;#N/A
6123;;3.31E-05;#N/A
6124;;3.31E-05;#N/A
6125;;3.31E-05;#N/A
6126;;3.31E-05;#N/A
6127;;3.30E-05;#N/A
6128;;3.30E-05;#N/A
6129;;3.30E-05;#N/A
6130;;3.30E-05;#N/A
6131;;3.30E-05;#N/A
6132;;3.30E-05;#N/A
6133;;3.30E-05;#N/A
6134;;3.30E-05;#N/A
6135;;3.29E-05;#N/A
6136;;3.29E-05;#N/A
6137;;3.29E-05;#N/A
6138;;3.29E-05;#N/A
6139;;3.28E-05;#N/A
6140;;3.28E-05;#N/A
6141;;3.28E-05;#N/A
6142;;3.28E-05;#N/A
6143;;3.28E-05;#N/A
6144;;3.28E-05;#N/A
6145;;3.28E-05;#N/A
6146;;3.28E-05;#N/A
6147;;3.28E-05;#N/A
6148;;3.28E-05;#N/A
6149;;3.28E-05;#N/A
6150;;3.28E-05;#N/A
6151;;3.27E-05;#N/A
6152;;3.27E-05;#N/A
6153;;3.27E-05;#N/A
6154;;3.27E-05;#N/A
6155;;3.27E-05;#N/A
6156;;3.27E-05;#N/A
6157;;3.27E-05;#N/A
6158;;3.27E-05;#N/A
6159;;3.27E-05;#N/A
6160;;3.27E-05;#N/A
6161;;3.27E-05;#N/A
6162;;3.26E-05;#N/A
6163;;3.26E-05;#N/A
6164;;3.26E-05;#N/A
6165;;3.26E-05;#N/A
6166;;3.26E-05;#N/A
6167;;3.26E-05;#N/A
6168;;3.26E-05;#N/A
6169;;3.25E-05;#N/A
6170;;3.25E-05;#N/A
6171;;3.25E-05;#N/A
6172;;3.25E-05;#N/A
6173;;3.25E-05;#N/A
6174;;3.25E-05;#N/A
6175;;3.25E-05;#N/A
6176;;3.25E-05;#N/A
6177;;3.25E-05;#N/A
6178;;3.25E-05;#N/A
6179;;3.25E-05;#N/A
6180;;3.25E-05;#N/A
6181;;3.25E-05;#N/A
6182;;3.25E-05;#N/A
6183;;3.25E-05;#N/A
6184;;3.25E-05;#N/A
6185;;3.25E-05;#N/A
6186;;3.25E-05;#N/A
6187;;3.24E-05;#N/A
6188;;3.24E-05;#N/A
6189;;3.24E-05;#N/A
6190;;3.24E-05;#N/A
6191;;3.24E-05;#N/A
6192;;3.24E-05;#N/A
6193;;3.23E-05;#N/A
6194;;3.23E-05;#N/A
6195;;3.23E-05;#N/A
6196;;3.23E-05;#N/A
6197;;3.23E-05;#N/A
6198;;3.23E-05;#N/A
6199;;3.23E-05;#N/A
6200;;3.22E-05;#N/A
6201;;3.22E-05;#N/A
6202;;3.22E-05;#N/A
6203;;3.22E-05;#N/A
6204;;3.22E-05;#N/A
6205;;3.22E-05;#N/A
6206;;3.22E-05;#N/A
6207;;3.22E-05;#N/A
6208;;3.22E-05;#N/A
6209;;3.21E-05;#N/A
6210;;3.21E-05;#N/A
6211;;3.21E-05;#N/A
6212;;3.21E-05;#N/A
6213;;3.21E-05;#N/A
6214;;3.20E-05;#N/A
6215;;3.20E-05;#N/A
6216;;3.20E-05;#N/A
6217;;3.20E-05;#N/A
6218;;3.20E-05;#N/A
6219;;3.20E-05;#N/A
6220;;3.20E-05;#N/A
6221;;3.20E-05;#N/A
6222;;3.20E-05;#N/A
6223;;3.20E-05;#N/A
6224;;3.20E-05;#N/A
6225;;3.20E-05;#N/A
6226;;3.19E-05;#N/A
6227;;3.19E-05;#N/A
6228;;3.19E-05;#N/A
6229;;3.19E-05;#N/A
6230;;3.19E-05;#N/A
6231;;3.19E-05;#N/A
6232;;3.19E-05;#N/A
6233;;3.18E-05;#N/A
6234;;3.18E-05;#N/A
6235;;3.18E-05;#N/A
6236;;3.18E-05;#N/A
6237;;3.18E-05;#N/A
6238;;3.18E-05;#N/A
6239;;3.18E-05;#N/A
6240;;3.18E-05;#N/A
6241;;3.18E-05;#N/A
6242;;3.18E-05;#N/A
6243;;3.18E-05;#N/A
6244;;3.17E-05;#N/A
6245;;3.17E-05;#N/A
6246;;3.17E-05;#N/A
6247;;3.17E-05;#N/A
6248;;3.17E-05;#N/A
6249;;3.17E-05;#N/A
6250;;3.17E-05;#N/A
6251;;3.17E-05;#N/A
6252;;3.17E-05;#N/A
6253;;3.17E-05;#N/A
6254;;3.17E-05;#N/A
6255;;3.17E-05;#N/A
6256;;3.17E-05;#N/A
6257;;3.17E-05;#N/A
6258;;3.16E-05;#N/A
6259;;3.16E-05;#N/A
6260;;3.16E-05;#N/A
6261;;3.16E-05;#N/A
6262;;3.16E-05;#N/A
6263;;3.16E-05;#N/A
6264;;3.16E-05;#N/A
6265;;3.16E-05;#N/A
6266;;3.16E-05;#N/A
6267;;3.15E-05;#N/A
6268;;3.15E-05;#N/A
6269;;3.15E-05;#N/A
6270;;3.15E-05;#N/A
6271;;3.15E-05;#N/A
6272;;3.15E-05;#N/A
6273;;3.15E-05;#N/A
6274;;3.15E-05;#N/A
6275;;3.15E-05;#N/A
6276;;3.15E-05;#N/A
6277;;3.14E-05;#N/A
6278;;3.14E-05;#N/A
6279;;3.14E-05;#N/A
6280;;3.14E-05;#N/A
6281;;3.14E-05;#N/A
6282;;3.14E-05;#N/A
6283;;3.14E-05;#N/A
6284;;3.14E-05;#N/A
6285;;3.14E-05;#N/A
6286;;3.13E-05;#N/A
6287;;3.13E-05;#N/A
6288;;3.13E-05;#N/A
6289;;3.13E-05;#N/A
6290;;3.13E-05;#N/A
6291;;3.13E-05;#N/A
6292;;3.13E-05;#N/A
6293;;3.13E-05;#N/A
6294;;3.12E-05;#N/A
6295;;3.12E-05;#N/A
6296;;3.12E-05;#N/A
6297;;3.12E-05;#N/A
6298;;3.12E-05;#N/A
6299;;3.12E-05;#N/A
6300;;3.12E-05;#N/A
6301;;3.12E-05;#N/A
6302;;3.12E-05;#N/A
6303;;3.12E-05;#N/A
6304;;3.12E-05;#N/A
6305;;3.12E-05;#N/A
6306;;3.12E-05;#N/A
6307;;3.12E-05;#N/A
